customer_id,gender,age,income_level,location
25401,Female,29,Medium,89
25402,Female,41,Medium,71
25403,Female,28,Medium,6
25404,Female,52,High,96
25405,Non-binary,60,High,97
25406,Non-binary,33,Medium,29
25407,Female,68,Medium,20
25408,Female,41,Low,62
25409,Male,46,High,7
25410,Female,20,Medium,57
25411,Female,21,Medium,21
25412,Male,65,Medium,45
25413,Male,28,High,41
25414,Non-binary,22,Medium,90
25415,Female,40,Low,56
25416,Male,22,Medium,42
25417,Female,62,Medium,53
25418,Male,42,Medium,43
25419,Male,63,Low,22
25420,Female,60,High,57
25421,Male,69,Medium,77
25422,Male,62,High,11
25423,Male,45,Medium,96
25424,Male,20,Medium,10
25425,Male,20,Low,47
25426,Female,38,Low,26
25427,Male,20,Medium,10
25428,Non-binary,30,Medium,6
25429,Female,23,Medium,7
25430,Male,38,Low,81
25431,Female,70,Medium,62
25432,Female,66,Medium,37
25433,Male,20,Medium,26
25434,Male,65,Low,55
25435,Male,56,Medium,91
25436,Male,47,Low,2
25437,Male,22,Medium,2
25438,Male,39,Low,55
25439,Male,35,Low,90
25440,Non-binary,64,Low,25
25441,Female,39,Medium,94
25442,Male,69,Medium,86
25443,Male,40,Medium,23
25444,Non-binary,38,Low,81
25445,Male,40,Medium,39
25446,Male,32,Low,24
25447,Male,69,Low,96
25448,Male,44,Medium,80
25449,Male,62,Medium,87
25450,Female,20,Low,30
25451,Male,19,High,78
25452,Male,41,Low,81
25453,Male,54,Medium,2
25454,Male,20,High,52
25455,Male,35,Medium,53
25456,Female,21,High,77
25457,Female,23,Medium,54
25458,Male,64,Low,15
25459,Male,57,High,95
25460,Female,47,Medium,70
25461,Non-binary,39,Medium,38
25462,Male,23,Medium,74
25463,Female,61,Low,14
25464,Male,38,Low,25
25465,Female,26,Low,98
25466,Female,37,Medium,79
25467,Male,33,Medium,69
25468,Male,28,High,87
25469,Female,51,Low,92
25470,Non-binary,51,Low,57
25471,Female,20,High,39
25472,Female,41,Medium,16
25473,Female,27,Medium,74
25474,Male,42,Medium,12
25475,Male,33,Low,25
25476,Non-binary,60,Medium,89
25477,Female,64,High,99
25478,Female,25,Low,29
25479,Non-binary,27,Medium,46
25480,Male,43,Low,77
25481,Female,52,Medium,63
25482,Female,36,Medium,70
25483,Female,67,Medium,89
25484,Female,69,Low,38
25485,Female,46,High,78
25486,Male,70,Medium,5
25487,Male,47,Medium,2
25488,Female,66,Medium,19
25489,Female,57,Low,73
25490,Female,62,Medium,81
25491,Male,43,Medium,35
25492,Non-binary,66,Low,68
25493,Female,56,Medium,1
25494,Female,36,High,73
25495,Male,35,Low,54
25496,Female,48,Low,3
25497,Female,58,Medium,2
25498,Male,32,High,100
25499,Female,39,Low,37
25500,Female,45,Medium,9
25501,Male,48,High,18
25502,Female,67,Medium,36
25503,Female,24,Low,43
25504,Female,49,Low,54
25505,Male,62,High,52
25506,Female,70,Low,42
25507,Female,67,Medium,99
25508,Female,35,Low,49
25509,Female,59,Medium,96
25510,Male,35,Low,86
25511,Female,63,Medium,42
25512,Male,22,Medium,46
25513,Female,55,High,91
25514,Male,22,Medium,92
25515,Female,64,Low,2
25516,Male,21,Medium,88
25517,Male,30,Low,1
25518,Male,65,Medium,4
25519,Male,18,Medium,48
25520,Female,42,Low,37
25521,Non-binary,47,Low,84
25522,Female,23,Medium,77
25523,Female,50,Medium,7
25524,Non-binary,55,Medium,12
25525,Female,64,High,55
25526,Male,29,Medium,38
25527,Female,29,Medium,26
25528,Female,25,Medium,90
25529,Male,44,Low,78
25530,Female,51,Low,98
25531,Female,45,Medium,62
25532,Female,18,Medium,7
25533,Male,30,High,77
25534,Male,34,Low,23
25535,Male,47,Low,82
25536,Male,36,Low,91
25537,Male,30,Low,91
25538,Male,70,High,64
25539,Male,30,Medium,75
25540,Female,43,High,18
25541,Non-binary,38,High,2
25542,Female,38,Medium,17
25543,Female,64,Medium,31
25544,Female,29,Medium,17
25545,Female,35,Low,99
25546,Non-binary,20,Medium,81
25547,Male,51,Medium,19
25548,Male,69,Low,60
25549,Male,65,Medium,22
25550,Male,29,Low,58
25551,Non-binary,57,Medium,50
25552,Female,19,Medium,54
25553,Female,44,Low,36
25554,Male,30,Low,82
25555,Female,41,Medium,72
25556,Male,47,Medium,56
25557,Male,60,Low,33
25558,Male,56,Medium,61
25559,Male,49,High,62
25560,Non-binary,58,Medium,82
25561,Male,36,Medium,4
25562,Non-binary,40,Medium,57
25563,Female,27,Medium,14
25564,Female,55,Low,77
25565,Female,69,Low,31
25566,Male,58,Medium,67
25567,Male,52,Medium,82
25568,Non-binary,66,Medium,33
25569,Male,45,Medium,52
25570,Female,64,Medium,85
25571,Female,59,Medium,44
25572,Female,69,Medium,43
25573,Male,41,Medium,87
25574,Female,60,Medium,99
25575,Female,24,Low,22
25576,Male,66,Low,35
25577,Male,25,High,47
25578,Male,69,Medium,49
25579,Female,27,Medium,12
25580,Non-binary,20,Medium,78
25581,Female,63,Low,42
25582,Male,53,Low,82
25583,Female,44,Medium,52
25584,Non-binary,62,Medium,5
25585,Male,42,Low,49
25586,Female,40,Medium,51
25587,Male,60,Medium,83
25588,Male,35,High,22
25589,Female,27,Medium,36
25590,Male,62,Low,73
25591,Male,62,High,12
25592,Female,37,Medium,30
25593,Non-binary,48,Medium,58
25594,Male,66,Low,77
25595,Male,19,High,61
25596,Female,41,Low,97
25597,Male,36,Low,11
25598,Female,29,Medium,46
25599,Male,42,Medium,49
25600,Female,48,Medium,64
25601,Non-binary,42,Low,8
25602,Female,31,Medium,89
25603,Male,46,Low,17
25604,Male,61,High,88
25605,Male,20,Medium,16
25606,Female,69,Medium,72
25607,Male,52,Medium,78
25608,Male,24,Medium,88
25609,Female,32,Low,15
25610,Male,47,Low,48
25611,Non-binary,40,Medium,90
25612,Female,64,Medium,53
25613,Female,33,Medium,92
25614,Female,24,Medium,13
25615,Female,38,High,44
25616,Female,54,Low,8
25617,Male,25,Low,77
25618,Female,31,Low,91
25619,Non-binary,55,Medium,41
25620,Male,69,Medium,17
25621,Female,48,Medium,41
25622,Male,21,Medium,83
25623,Male,20,Medium,93
25624,Female,36,High,40
25625,Male,28,Medium,97
25626,Female,46,Low,9
25627,Female,70,Medium,15
25628,Male,53,Medium,4
25629,Male,50,High,34
25630,Male,33,High,2
25631,Non-binary,23,High,38
25632,Male,27,Medium,82
25633,Female,19,Medium,35
25634,Male,29,Medium,39
25635,Female,51,Medium,31
25636,Male,34,Medium,46
25637,Male,29,Low,20
25638,Male,35,Medium,98
25639,Male,54,Low,35
25640,Female,24,Medium,38
25641,Male,35,Low,16
25642,Male,68,Medium,65
25643,Male,44,Medium,40
25644,Female,61,High,13
25645,Female,28,Medium,48
25646,Female,21,Low,20
25647,Female,28,Medium,57
25648,Male,67,Medium,97
25649,Female,67,Medium,99
25650,Female,42,High,53
25651,Male,49,Medium,53
25652,Male,46,High,89
25653,Female,50,Medium,70
25654,Male,27,Low,64
25655,Female,41,Medium,65
25656,Male,41,Medium,96
25657,Non-binary,25,High,59
25658,Female,59,Medium,84
25659,Female,49,Medium,53
25660,Male,48,High,64
25661,Female,62,Low,65
25662,Female,63,Medium,85
25663,Female,42,Low,5
25664,Male,23,Medium,52
25665,Male,39,High,63
25666,Female,58,Low,13
25667,Male,49,High,79
25668,Male,35,Medium,28
25669,Male,22,Medium,2
25670,Male,59,Medium,28
25671,Female,64,Low,100
25672,Female,50,Low,20
25673,Male,50,Low,15
25674,Female,40,Medium,14
25675,Male,22,Medium,78
25676,Female,57,Medium,43
25677,Female,18,Low,21
25678,Male,30,Low,71
25679,Male,44,Low,1
25680,Female,39,Medium,15
25681,Female,24,Low,85
25682,Male,70,Medium,53
25683,Male,32,Medium,23
25684,Male,40,Low,51
25685,Female,68,Low,71
25686,Female,35,Medium,29
25687,Female,18,High,33
25688,Male,64,Medium,99
25689,Female,29,High,2
25690,Male,58,Low,59
25691,Male,43,High,57
25692,Female,21,Low,30
25693,Male,19,High,66
25694,Female,32,Medium,69
25695,Male,25,Medium,5
25696,Non-binary,21,High,2
25697,Female,50,Low,62
25698,Non-binary,24,High,36
25699,Male,65,Medium,9
25700,Male,19,Medium,76
25701,Male,38,Low,73
25702,Non-binary,38,Low,95
25703,Female,55,Medium,1
25704,Male,36,Medium,63
25705,Non-binary,53,Medium,34
25706,Non-binary,69,Medium,40
25707,Non-binary,31,Medium,10
25708,Male,48,Low,25
25709,Female,59,Medium,57
25710,Female,21,Low,78
25711,Female,59,High,95
25712,Female,52,Low,57
25713,Male,35,Medium,86
25714,Female,60,Medium,59
25715,Female,22,Low,65
25716,Male,56,Low,19
25717,Female,67,High,52
25718,Female,69,Medium,71
25719,Male,28,High,37
25720,Non-binary,33,Low,66
25721,Female,53,Medium,90
25722,Female,56,High,30
25723,Female,27,Low,5
25724,Male,65,Medium,86
25725,Male,38,Medium,50
25726,Female,35,High,97
25727,Male,70,Medium,86
25728,Female,38,Medium,20
25729,Female,43,Low,56
25730,Female,39,Medium,29
25731,Female,25,High,86
25732,Male,31,Medium,30
25733,Non-binary,58,Medium,28
25734,Male,62,High,6
25735,Female,40,High,62
25736,Male,21,Medium,42
25737,Female,40,Medium,94
25738,Female,58,Medium,38
25739,Female,66,Low,80
25740,Male,66,Medium,12
25741,Female,27,Low,79
25742,Male,18,Medium,26
25743,Non-binary,69,Low,100
25744,Male,50,High,70
25745,Male,59,Medium,38
25746,Female,63,Medium,52
25747,Female,51,Low,75
25748,Female,35,Low,27
25749,Female,44,Medium,68
25750,Male,63,Medium,99
25751,Female,38,Low,41
25752,Female,38,Medium,37
25753,Non-binary,53,Low,30
25754,Male,52,Medium,60
25755,Female,37,Low,93
25756,Female,39,Medium,8
25757,Male,41,Medium,43
25758,Female,26,Low,55
25759,Female,65,Low,48
25760,Female,26,Medium,58
25761,Male,50,High,95
25762,Female,42,Medium,88
25763,Male,19,High,37
25764,Male,22,Medium,44
25765,Male,39,High,72
25766,Female,19,Low,61
25767,Non-binary,52,High,72
25768,Male,38,Medium,75
25769,Female,64,Medium,39
25770,Female,66,High,66
25771,Female,26,Medium,74
25772,Female,35,Medium,12
25773,Female,42,Medium,30
25774,Male,55,Low,18
25775,Female,35,Medium,23
25776,Female,45,Medium,99
25777,Male,52,Medium,46
25778,Male,58,Medium,86
25779,Female,40,High,74
25780,Female,62,Medium,9
25781,Female,33,High,73
25782,Female,29,Medium,29
25783,Male,42,High,11
25784,Female,21,Low,52
25785,Male,60,Medium,12
25786,Male,49,Low,22
25787,Female,33,Medium,79
25788,Male,19,Medium,23
25789,Male,36,Low,63
25790,Male,39,Medium,59
25791,Male,50,Medium,43
25792,Female,62,Low,79
25793,Female,54,Medium,15
25794,Non-binary,46,Low,25
25795,Female,26,Medium,66
25796,Male,28,High,1
25797,Male,46,Low,88
25798,Female,34,Medium,63
25799,Male,49,Medium,12
25800,Male,57,Medium,48
25801,Female,41,Medium,18
25802,Male,33,Medium,11
25803,Female,46,High,22
25804,Male,39,Medium,30
25805,Male,38,High,48
25806,Male,67,Low,7
25807,Male,26,Medium,67
25808,Female,59,High,17
25809,Male,34,Medium,55
25810,Non-binary,31,Low,20
25811,Male,57,Medium,76
25812,Male,20,High,9
25813,Female,31,Low,61
25814,Female,68,Medium,54
25815,Male,44,Medium,42
25816,Female,69,Medium,21
25817,Male,57,Medium,81
25818,Non-binary,25,Medium,27
25819,Female,33,Medium,74
25820,Male,53,Medium,10
25821,Female,26,Medium,60
25822,Male,44,Low,82
25823,Female,38,Low,98
25824,Male,69,Medium,74
25825,Female,21,Low,18
25826,Female,21,Low,1
25827,Female,29,Medium,77
25828,Female,51,Medium,70
25829,Male,28,Medium,32
25830,Male,21,High,55
25831,Female,19,Low,97
25832,Male,60,Low,15
25833,Male,42,Medium,88
25834,Non-binary,69,Low,99
25835,Female,45,Medium,11
25836,Female,63,High,7
25837,Male,31,Low,1
25838,Female,60,Medium,19
25839,Male,53,Medium,73
25840,Non-binary,65,Low,79
25841,Male,24,High,16
25842,Female,44,Low,5
25843,Female,27,Low,29
25844,Female,19,Medium,48
25845,Male,35,Medium,83
25846,Male,26,Low,74
25847,Female,19,Medium,50
25848,Female,61,Medium,32
25849,Male,27,Low,39
25850,Female,20,Low,10
25851,Male,64,Medium,21
25852,Female,56,Medium,32
25853,Female,23,High,87
25854,Non-binary,21,Medium,51
25855,Female,65,Medium,22
25856,Male,47,High,78
25857,Male,18,Medium,38
25858,Male,65,Medium,15
25859,Female,50,Medium,7
25860,Male,59,Medium,59
25861,Male,48,Medium,57
25862,Male,27,Medium,23
25863,Female,51,Medium,19
25864,Male,43,Low,64
25865,Female,31,Medium,92
25866,Male,62,Medium,61
25867,Male,51,Medium,29
25868,Male,48,Medium,26
25869,Female,59,High,66
25870,Female,21,Medium,81
25871,Female,57,High,23
25872,Female,31,High,35
25873,Male,43,Medium,1
25874,Female,45,Medium,49
25875,Non-binary,25,High,63
25876,Male,52,Low,25
25877,Male,66,Low,87
25878,Female,61,Medium,30
25879,Non-binary,27,High,89
25880,Male,54,Medium,49
25881,Male,56,Medium,21
25882,Female,22,High,72
25883,Female,22,Medium,36
25884,Female,55,High,74
25885,Female,42,Medium,15
25886,Male,54,High,46
25887,Male,58,Medium,47
25888,Female,44,Low,31
25889,Female,20,Medium,84
25890,Non-binary,51,Medium,51
25891,Male,47,Medium,51
25892,Non-binary,44,Medium,26
25893,Female,60,High,24
25894,Male,61,Medium,70
25895,Non-binary,51,High,74
25896,Female,43,Medium,37
25897,Female,56,Medium,99
25898,Female,29,High,25
25899,Male,36,Medium,79
25900,Female,23,Medium,3
25901,Non-binary,33,Medium,97
25902,Non-binary,27,High,73
25903,Male,37,High,13
25904,Male,32,Low,45
25905,Female,65,Low,8
25906,Male,18,High,74
25907,Male,66,Medium,93
25908,Female,23,Low,80
25909,Female,67,Medium,55
25910,Non-binary,20,Medium,50
25911,Female,56,Medium,87
25912,Male,22,Low,86
25913,Male,45,High,51
25914,Male,55,High,69
25915,Female,38,Medium,12
25916,Female,46,High,51
25917,Female,64,Low,35
25918,Female,48,Low,2
25919,Male,39,Low,68
25920,Female,67,Medium,79
25921,Male,40,Medium,26
25922,Male,18,Low,43
25923,Male,52,Medium,38
25924,Male,53,Low,12
25925,Male,63,Medium,9
25926,Female,61,Medium,93
25927,Female,30,Medium,77
25928,Non-binary,65,Medium,32
25929,Female,69,Low,35
25930,Female,29,Medium,100
25931,Male,42,Low,50
25932,Male,31,Low,79
25933,Male,69,Medium,100
25934,Male,28,Low,6
25935,Male,44,Medium,78
25936,Male,18,Medium,76
25937,Male,63,Low,75
25938,Female,67,Medium,57
25939,Male,60,Low,84
25940,Male,41,Medium,49
25941,Female,24,Medium,64
25942,Female,64,Medium,33
25943,Male,38,Medium,16
25944,Male,44,Medium,82
25945,Female,54,High,84
25946,Female,38,Low,78
25947,Male,27,Medium,1
25948,Female,39,Low,4
25949,Male,31,Medium,81
25950,Female,25,Low,69
25951,Female,42,Low,12
25952,Male,19,Low,7
25953,Male,30,High,98
25954,Female,18,Low,49
25955,Male,60,Medium,27
25956,Female,69,Low,81
25957,Male,31,High,79
25958,Female,60,Medium,91
25959,Female,67,High,66
25960,Female,24,Medium,16
25961,Male,19,Medium,35
25962,Female,21,Low,95
25963,Male,68,Medium,35
25964,Male,18,High,66
25965,Male,50,Medium,27
25966,Male,18,Medium,27
25967,Male,69,Medium,14
25968,Female,19,Medium,9
25969,Male,58,Medium,78
25970,Male,64,High,66
25971,Non-binary,39,Medium,18
25972,Non-binary,57,High,61
25973,Female,63,High,46
25974,Non-binary,62,Medium,68
25975,Male,38,Medium,98
25976,Female,35,Medium,59
25977,Female,61,Medium,44
25978,Female,57,Medium,52
25979,Male,35,Medium,29
25980,Female,46,Medium,7
25981,Female,23,Low,2
25982,Female,34,Low,16
25983,Male,32,Medium,4
25984,Female,40,High,5
25985,Male,48,Medium,80
25986,Female,47,High,54
25987,Male,62,Medium,40
25988,Non-binary,18,Low,19
25989,Female,53,Medium,46
25990,Male,63,Medium,38
25991,Female,55,High,99
25992,Female,42,Medium,16
25993,Male,18,High,70
25994,Male,30,High,22
25995,Female,58,Medium,67
25996,Non-binary,19,Low,93
25997,Female,22,Low,58
25998,Male,18,Medium,80
25999,Male,18,High,47
26000,Male,41,Medium,76
26001,Non-binary,18,Medium,73
26002,Non-binary,43,Medium,67
26003,Male,63,Medium,5
26004,Non-binary,39,Low,18
26005,Male,64,Low,64
26006,Female,34,Medium,82
26007,Female,40,Medium,71
26008,Female,22,Medium,47
26009,Female,32,Low,95
26010,Female,51,Medium,32
26011,Male,37,Low,3
26012,Male,30,Medium,39
26013,Non-binary,47,Low,93
26014,Male,49,High,77
26015,Male,58,Medium,91
26016,Female,24,Low,92
26017,Male,66,Medium,83
26018,Non-binary,51,Low,68
26019,Male,20,High,37
26020,Male,62,High,71
26021,Non-binary,28,High,64
26022,Male,56,Low,86
26023,Male,46,Medium,18
26024,Male,29,High,87
26025,Female,25,Medium,65
26026,Non-binary,35,Low,42
26027,Male,70,Low,31
26028,Female,21,High,62
26029,Non-binary,62,High,33
26030,Male,58,Medium,28
26031,Non-binary,34,High,65
26032,Non-binary,60,Medium,77
26033,Male,60,Medium,18
26034,Non-binary,23,Medium,77
26035,Male,41,Low,55
26036,Male,54,Low,75
26037,Male,26,Medium,77
26038,Female,47,Low,78
26039,Male,36,Low,17
26040,Female,49,Medium,11
26041,Male,61,Medium,11
26042,Female,50,Low,49
26043,Non-binary,67,Medium,80
26044,Male,45,Medium,74
26045,Male,46,Medium,87
26046,Female,19,High,99
26047,Male,47,High,69
26048,Male,38,Medium,68
26049,Male,39,Medium,68
26050,Female,37,Medium,16
26051,Male,58,Low,86
26052,Male,64,Medium,49
26053,Non-binary,48,Medium,64
26054,Male,27,Medium,35
26055,Female,38,Medium,12
26056,Non-binary,18,Low,42
26057,Female,26,High,18
26058,Male,39,Medium,58
26059,Male,36,High,72
26060,Male,56,High,30
26061,Female,61,Low,2
26062,Female,21,High,48
26063,Female,23,Low,70
26064,Female,47,High,92
26065,Male,53,Medium,91
26066,Male,44,Low,23
26067,Male,49,Low,21
26068,Non-binary,43,Medium,3
26069,Male,70,Medium,84
26070,Female,54,Low,5
26071,Female,40,High,27
26072,Female,65,Low,100
26073,Female,50,Medium,35
26074,Female,20,Medium,27
26075,Male,26,Low,16
26076,Male,36,Medium,24
26077,Male,19,Medium,38
26078,Female,58,Medium,76
26079,Non-binary,20,Medium,88
26080,Female,56,Medium,62
26081,Male,47,High,8
26082,Female,67,High,66
26083,Female,29,Medium,41
26084,Male,47,High,96
26085,Male,66,Low,78
26086,Male,51,Low,52
26087,Male,32,Medium,13
26088,Male,49,Medium,61
26089,Non-binary,24,High,2
26090,Female,62,High,20
26091,Female,24,Medium,39
26092,Male,70,Low,74
26093,Female,31,Low,90
26094,Male,32,Low,67
26095,Male,38,High,79
26096,Male,58,Low,33
26097,Male,60,Medium,45
26098,Male,69,Medium,11
26099,Male,63,Medium,12
26100,Female,27,Medium,54
26101,Male,54,Medium,92
26102,Female,52,Medium,46
26103,Female,54,High,89
26104,Non-binary,28,Medium,54
26105,Female,57,High,15
26106,Female,68,Medium,61
26107,Female,63,High,21
26108,Female,39,Medium,6
26109,Male,34,Medium,40
26110,Non-binary,54,Low,99
26111,Male,66,Low,58
26112,Male,61,Medium,88
26113,Female,70,Medium,27
26114,Female,38,Medium,4
26115,Male,32,Low,97
26116,Female,40,Low,78
26117,Male,59,Medium,95
26118,Male,44,Medium,24
26119,Male,62,Medium,95
26120,Female,59,Low,28
26121,Male,69,Medium,43
26122,Non-binary,47,Low,9
26123,Male,65,Medium,98
26124,Female,40,Medium,82
26125,Male,47,Medium,8
26126,Male,44,High,97
26127,Female,26,Medium,40
26128,Non-binary,64,Low,47
26129,Male,47,Medium,8
26130,Male,51,Low,56
26131,Female,30,Low,3
26132,Non-binary,43,Medium,92
26133,Female,61,Medium,58
26134,Female,48,Low,37
26135,Non-binary,48,Medium,63
26136,Male,46,Medium,27
26137,Female,43,Low,35
26138,Male,22,Medium,6
26139,Male,19,High,52
26140,Non-binary,25,High,60
26141,Female,61,High,60
26142,Female,46,Low,86
26143,Non-binary,34,Medium,85
26144,Male,33,Medium,73
26145,Female,38,Medium,7
26146,Male,33,Medium,77
26147,Female,50,Medium,75
26148,Female,23,Medium,54
26149,Male,42,Medium,50
26150,Male,24,Low,91
26151,Female,27,Medium,4
26152,Female,55,Low,75
26153,Female,43,Low,52
26154,Female,41,Medium,47
26155,Female,27,High,26
26156,Male,43,Medium,33
26157,Male,19,Medium,14
26158,Non-binary,64,Medium,27
26159,Male,52,Medium,66
26160,Male,43,Medium,76
26161,Female,62,Low,57
26162,Non-binary,68,Low,12
26163,Female,56,Medium,45
26164,Female,66,Medium,14
26165,Female,20,Low,72
26166,Female,53,Low,97
26167,Male,55,Medium,52
26168,Female,43,Low,22
26169,Female,55,Medium,42
26170,Female,21,Medium,54
26171,Female,69,Medium,57
26172,Female,45,Medium,54
26173,Male,33,Medium,88
26174,Male,28,Low,73
26175,Male,59,High,17
26176,Male,27,Low,1
26177,Male,30,High,81
26178,Male,69,Low,21
26179,Female,49,High,39
26180,Male,52,Low,53
26181,Male,62,High,51
26182,Male,49,High,39
26183,Male,68,Medium,74
26184,Male,30,High,71
26185,Female,37,Medium,78
26186,Male,22,Low,47
26187,Female,22,Medium,4
26188,Male,58,Low,8
26189,Male,69,High,91
26190,Non-binary,28,High,1
26191,Male,67,Medium,4
26192,Female,37,Medium,48
26193,Male,24,Medium,43
26194,Female,51,Medium,1
26195,Female,24,High,73
26196,Male,56,Low,95
26197,Male,39,Low,52
26198,Male,18,High,12
26199,Female,69,Medium,54
26200,Male,20,High,9
26201,Female,68,High,99
26202,Female,69,Low,86
26203,Female,23,Low,47
26204,Male,62,Medium,31
26205,Female,30,Medium,8
26206,Female,23,Medium,49
26207,Female,18,Medium,46
26208,Male,39,Medium,37
26209,Male,48,High,72
26210,Female,26,Low,54
26211,Male,66,Low,70
26212,Male,50,Medium,33
26213,Female,45,Medium,45
26214,Male,46,Medium,49
26215,Female,59,Medium,90
26216,Male,37,Medium,4
26217,Female,46,Medium,61
26218,Male,32,Medium,87
26219,Female,51,Medium,26
26220,Male,58,Medium,6
26221,Female,59,Low,41
26222,Male,29,High,19
26223,Male,36,Medium,27
26224,Male,44,Medium,27
26225,Male,67,Medium,46
26226,Female,66,Low,16
26227,Male,32,Medium,78
26228,Female,43,Medium,16
26229,Male,30,Medium,51
26230,Male,68,Medium,54
26231,Female,61,High,19
26232,Female,35,Medium,18
26233,Female,36,Low,8
26234,Female,53,Medium,57
26235,Female,59,Medium,19
26236,Non-binary,49,Low,69
26237,Non-binary,54,Medium,99
26238,Male,31,High,44
26239,Male,23,High,35
26240,Non-binary,25,Low,70
26241,Male,46,Medium,74
26242,Male,31,High,19
26243,Female,52,Medium,73
26244,Female,48,Medium,60
26245,Male,21,Low,11
26246,Female,39,Medium,86
26247,Female,44,Low,38
26248,Female,57,Medium,85
26249,Male,46,High,65
26250,Non-binary,40,Medium,1
26251,Male,18,Medium,15
26252,Male,19,High,96
26253,Female,56,Medium,25
26254,Female,19,Medium,69
26255,Female,41,Medium,78
26256,Non-binary,47,Low,31
26257,Male,43,Medium,81
26258,Female,26,Low,54
26259,Female,43,Low,54
26260,Male,46,High,98
26261,Male,35,Medium,33
26262,Female,31,High,56
26263,Female,52,Low,12
26264,Male,57,Low,8
26265,Female,70,High,38
26266,Male,33,Medium,33
26267,Male,27,Medium,20
26268,Female,24,Low,59
26269,Non-binary,57,Medium,24
26270,Female,59,Low,86
26271,Male,37,Low,23
26272,Male,63,High,62
26273,Male,55,Low,98
26274,Female,64,Low,75
26275,Male,69,Medium,16
26276,Male,58,Medium,81
26277,Non-binary,27,Medium,46
26278,Female,67,Medium,49
26279,Female,62,Medium,26
26280,Male,49,Medium,18
26281,Female,25,Medium,71
26282,Female,21,Medium,24
26283,Female,50,Medium,14
26284,Non-binary,35,Low,53
26285,Non-binary,54,Low,62
26286,Male,70,Medium,43
26287,Non-binary,63,High,19
26288,Non-binary,38,Low,48
26289,Female,49,High,89
26290,Non-binary,39,Medium,92
26291,Male,55,Low,14
26292,Male,29,Medium,66
26293,Male,20,Medium,78
26294,Female,43,Low,63
26295,Female,28,Medium,44
26296,Male,60,Low,75
26297,Female,25,High,58
26298,Non-binary,21,Low,55
26299,Female,20,Low,84
26300,Male,48,Low,31
26301,Male,49,High,95
26302,Female,56,Medium,31
26303,Female,53,Low,2
26304,Non-binary,30,High,59
26305,Male,23,Medium,34
26306,Female,49,Medium,65
26307,Male,49,Low,18
26308,Female,64,Medium,93
26309,Male,18,High,37
26310,Female,58,Low,7
26311,Male,44,Medium,67
26312,Male,32,High,35
26313,Male,56,High,93
26314,Female,64,Low,84
26315,Male,67,High,32
26316,Female,63,High,12
26317,Female,41,Medium,22
26318,Male,47,Medium,75
26319,Female,52,Low,55
26320,Female,69,High,16
26321,Male,49,Medium,85
26322,Male,37,Low,25
26323,Female,31,Low,38
26324,Male,52,Low,7
26325,Female,60,Low,63
26326,Female,50,High,60
26327,Male,33,Medium,81
26328,Male,57,High,64
26329,Male,67,Medium,17
26330,Female,63,Medium,61
26331,Male,50,Low,97
26332,Female,47,Medium,64
26333,Male,39,Medium,90
26334,Female,67,Medium,60
26335,Male,38,Low,26
26336,Female,59,Medium,99
26337,Male,20,Medium,59
26338,Female,41,High,79
26339,Female,38,Low,35
26340,Male,25,Medium,17
26341,Female,43,Low,87
26342,Female,41,Medium,30
26343,Female,33,Medium,4
26344,Female,41,Medium,5
26345,Male,51,High,29
26346,Female,38,High,22
26347,Male,20,Medium,53
26348,Male,27,Medium,44
26349,Female,49,Medium,40
26350,Male,27,Medium,88
26351,Non-binary,62,Medium,94
26352,Female,63,Medium,66
26353,Male,44,Medium,27
26354,Female,27,Low,13
26355,Male,23,Medium,1
26356,Female,42,Medium,47
26357,Male,36,Medium,56
26358,Male,59,Low,37
26359,Female,70,Low,23
26360,Female,45,Low,87
26361,Female,50,Medium,67
26362,Male,20,High,10
26363,Male,52,Medium,21
26364,Female,68,High,60
26365,Female,20,Low,55
26366,Female,50,Low,96
26367,Female,33,Low,54
26368,Female,39,High,98
26369,Male,54,Medium,54
26370,Male,23,Medium,34
26371,Female,57,Medium,33
26372,Female,50,Medium,12
26373,Male,62,Low,33
26374,Male,19,Medium,83
26375,Female,18,High,88
26376,Female,43,High,23
26377,Non-binary,58,Medium,14
26378,Female,41,Medium,68
26379,Male,66,Medium,75
26380,Female,70,Low,18
26381,Male,47,Medium,57
26382,Female,26,Medium,73
26383,Female,29,Low,16
26384,Male,26,Medium,70
26385,Male,49,Medium,8
26386,Female,60,High,60
26387,Non-binary,59,Medium,24
26388,Non-binary,62,High,81
26389,Non-binary,47,Medium,43
26390,Female,25,High,37
26391,Female,56,Low,76
26392,Male,43,Medium,96
26393,Non-binary,43,Medium,17
26394,Female,54,High,56
26395,Female,19,Medium,84
26396,Female,57,High,26
26397,Female,24,Medium,69
26398,Female,23,Low,28
26399,Male,20,Medium,61
26400,Male,18,High,87
26401,Male,58,Medium,15
26402,Female,27,Medium,79
26403,Female,68,High,74
26404,Male,51,High,45
26405,Male,67,Low,97
26406,Male,46,Medium,33
26407,Male,57,Low,35
26408,Male,47,Medium,45
26409,Female,22,Medium,1
26410,Female,44,High,96
26411,Female,53,Medium,82
26412,Male,46,Low,27
26413,Male,61,Low,13
26414,Female,27,Low,4
26415,Female,45,Medium,85
26416,Female,39,Medium,41
26417,Female,52,Medium,88
26418,Male,35,Low,88
26419,Male,62,High,46
26420,Female,35,Medium,81
26421,Non-binary,58,High,78
26422,Female,27,Low,27
26423,Female,43,Low,53
26424,Female,63,High,20
